Heading,Spec_Heading,Features,Model,Hyperlink,Source,Weight,Quantity,Material_And_Color,Size
Crew Stateroom (Starboard Forward),Lighting,"3"" O.D. Downlight, LED, IP40, PHP",,,Guess,1.3,1,,"3"""
Crew Stateroom (Starboard Forward),Lighting,"3"" O.D. Downlight, LED, IP40, PHP",,,Guess,1.3,1,,"3"""
Crew Stateroom (Starboard Forward),Lighting,"Reading Light, LED",Joyce,,,3,1,Chrome,
Crew Stateroom (Starboard Forward),Lighting,"Reading Light, LED",Joyce,,,3,1,,
Crew Bathroom (Starboard Forward),"Shower Assembly, Crew Head Starboard Forward","SHOWER, LID, 45"" X 26.5"", ENTRY R",,,Guess,10,1,,
Crew Bathroom (Starboard Forward),"Shower Assembly, Crew Head Starboard Forward","SHOWER, 45"" X 26.5"" X 79"", ENTRY R - W/SEAT",,,Guess,90,1,,
Crew Bathroom (Starboard Forward),Plumbing Fixtures,"Toilet, Round Bowl, Built in ADR Valve",,,Same as WP 3800,40,1,White / Chrome,
Crew Bathroom (Starboard Forward),Plumbing Fixtures,"Trim Only, Thermo Valve",TBD,,Same as WP 3800,5,1,Polished Chrome,
Crew Bathroom (Starboard Forward),Plumbing Fixtures,Faucet,32642.001,,Same as WP 3800,5.2,1,Chrome,
Crew Bathroom (Starboard Forward),Plumbing Fixtures,Sink,,,Same as WP 3800,20,1,"SS, Satin Finish",
Crew Bathroom (Starboard Forward),Furniture Assemblies,Medicine Cabinet,,,Same as WP 3800,60,1,,
Crew Bathroom (Starboard Forward),Furniture Assemblies,Vanity,,,Same as WP 3800,69,1,,
Crew Bathroom (Starboard Forward),Furniture Assemblies,Countertop,,,Same as WP 3800,42,1,,
Crew Bathroom (Starboard Forward),Furniture Assemblies,Mirror,,,Same as WP 3800,8,2,,
Crew Bathroom (Starboard Forward),Shower Finish Assembly,"Hand Shower on Adjustable Bar,",TBD,,Guess,10,1,Polished Chrome,
Crew Bathroom (Starboard Forward),Floor & Wall Coverings,"Whisper Wall, Perimeter",,,Guess,10,1,,
Crew Bathroom (Starboard Forward),Headliner System,Overhead Majilite,,,Guess,30,1,,
Crew Bathroom (Starboard Forward),Headliner System,"Hangers, Overhead",,,Solidworks,4.4,4,,
Crew Bathroom (Starboard Forward),Miscellaneous Finish Joinerwork Casings / Trim etc,Miscellaneous Finish Joinery / Trim,,,,25,1,,
Crew Bathroom (Starboard Forward),Lighting,"LIGHT, 2' MIRRORED SCONCE 120V",,,Guess,10,2,,
Crew Bathroom (Starboard Forward),Lighting,"3"" O.D. Downlight, LED, IP40, PHP",,,Guess,1.3,1,,"3"""
Crew Bathroom (Starboard Forward),Lighting,"3"" O.D. Downlight, LED, IP40, PHP",,,Guess,1.3,1,,"3"""
Captain's Stateroom & Head,"SHOWER ASSEMBLY, CAPTAINS","SHOWER, 46"" X 28"" X 79"", ENTRY L - W/SEAT",,,Guess,100,1,,
Captain's Stateroom & Head,"SHOWER ASSEMBLY, CAPTAINS","SHOWER, LID, 46"" X 28"", ENTRY L",,,Guess,10,1,,
Captain's Stateroom & Head,Furniture Assemblies,Berth,,,Solidworks,165,1,,
Captain's Stateroom & Head,Furniture Assemblies,Desk,,,Solidworks,30,1,,
Captain's Stateroom & Head,Furniture Assemblies,Bookcase,,,Solidworks,30,1,,
Captain's Stateroom & Head,Furniture Assemblies,Wardrobe,,,Solidworks,100,1,,
Captain's Stateroom & Head,Furniture Assemblies,"Mattress, Custom",,,Solidworks,3,14.87,,
Captain's Stateroom & Head,Furniture Assemblies,Dresser,,,Solidworks,86,1,,
Captain's Stateroom & Head,Furniture Assemblies,Stool,,,,8,1,,
Captain's Stateroom & Head,Floor & Wall Coverings,Floor Covering,,,Guess,2,35,,
Captain's Stateroom & Head,Floor & Wall Coverings,"Whisper Wall, Outboard",,,Guess,10,1,,
Captain's Stateroom & Head,Floor & Wall Coverings,"Majilite, Partition",,,Guess,30,1,,
Captain's Stateroom & Head,Headliner System,Overhead Majilite,,,Guess,30,1,,
Captain's Stateroom & Head,Headliner System,Headliner Overhead Grid,,,Guess,1,40,,
Captain's Stateroom & Head,Miscellaneous Electronics & Accessories,"Television, 32"" LED",,,Solidworks,13,1,,
Captain's Stateroom & Head,Miscellaneous Electronics & Accessories,Miscellnaeous Electronics & Accessories,,,Solidworks,50,1,,
Captain's Stateroom & Head,Miscellaneous Finish Joinerwork Casings / Trim etc,Window Box,,,Solidworks,85,1,,
Captain's Stateroom & Head,Miscellaneous Finish Joinerwork Casings / Trim etc,Miscellaneous Joinery / Trim,,,,50,1,,
Captain's Stateroom & Head,Lighting,"3"" O.D. Downlight, LED, IP40, PHP",,,Guess,1.3,1,,"3"""
Captain's Stateroom & Head,Lighting,"3"" O.D. Downlight, LED, IP40, PHP",,,Guess,1.3,1,,"3"""
Captain's Stateroom & Head,Lighting,"3"" O.D. Downlight, LED, IP40, PHP",,,Guess,1.3,1,,"3"""
Captain's Stateroom & Head,Plumbing Fixtures,"Toilet, Round Bowl, Built in ADR Valve",,,Same as WP 3800,40,1,White / Chrome,
Captain's Stateroom & Head,Plumbing Fixtures,Faucet,32642.001,,Same as WP 3800,5.2,1,Chrome,
Captain's Stateroom & Head,Plumbing Fixtures,"Trim Only, Thermo Valve",TBD,,Same as WP 3800,5,1,Polished Chrome,
Captain's Stateroom & Head,Plumbing Fixtures,"Sink, Satin Finish",,,,20,1,"SS, Satin Finish",
Captain's Stateroom & Head,Furniture Assemblies,Mirror,,,,15,1,,
Captain's Stateroom & Head,Furniture Assemblies,Vanity,,,Solidworks,80,1,,
Captain's Stateroom & Head,Furniture Assemblies,Countertop,,,,65,1,,
Captain's Stateroom & Head,Furniture Assemblies,Medicine Cabinet,,,Solidworks,60,1,,
Captain's Stateroom & Head,Furniture Assemblies,Locker,,,Solidworks,33,1,,
Captain's Stateroom & Head,Shower Finish Assembly,Thermostatic Shower Set,,,,5,1,,
Captain's Stateroom & Head,Shower Finish Assembly,Hand Shower on Adjustable Bar,,,,5,1,,
Captain's Stateroom & Head,Floor & Wall Coverings,Floor Covering,,,,1.45,12,,
Captain's Stateroom & Head,Headliner System,Overhead Majilite,,,,30,1,,
Captain's Stateroom & Head,Headliner System,Headliner Overhead Grid,,,Guess,1,20,,
Captain's Stateroom & Head,Miscellaneous Finish Joinerwork Casings / Trim etc,HD PARTITION,,,SubItems,30,1,,
Captain's Stateroom & Head,Lighting,"3"" O.D. Downlight, LED, IP40, PHP",,,Guess,1.3,1,,"3"""
Captain's Stateroom & Head,Lighting,"LIGHT, 2' MIRRORED SCONCE 120V",,,Guess,10,2,,
Crew Mess,Furniture Assemblies,"Sink, Drop In, 11 3/4"" X 9""",,,,30,1,,
Crew Mess,Furniture Assemblies,Settee,,,Guess,150,1,Brushed S.S.,
Crew Mess,Furniture Assemblies,"Cabinet, Sink",,,Solidworks,96,1,,
Crew Mess,Furniture Assemblies,Countertop,,,Solidworks,105,1,,
Crew Mess,Furniture Assemblies,Storage Cabinet,,,Solidworks,57,1,,
Crew Mess,Furniture Assemblies,Storage Cabinet,,,Solidworks,15,1,,
Crew Mess,Furniture Assemblies,Storage Cabinet,,,Solidworks,30,1,,
Crew Mess,Furniture Assemblies,Storage Cabinet,,,Solidworks,31,1,,
Crew Mess,Furniture Assemblies,"Pedestal, Table",,,Solidworks,45,1,,
Crew Mess,Furniture Assemblies,Table,,,Solidworks,94,1,,
Crew Mess,Furniture Assemblies,Storage Cabinet,,,Solidworks,25,1,,
Crew Mess,Furniture Assemblies,Storage Cabinet,,,Solidworks,55,1,,
Crew Mess,Furniture Assemblies,Storage Cabinet,,,Solidworks,41,1,,
Crew Mess,Floor & Wall Coverings,Floor Covering,,,,1.45,82,,
Crew Mess,Floor & Wall Coverings,Outboard Majilite,,,,30,1,,
Crew Mess,Headliner System,OH grid,,,,130,1,,
Crew Mess,Headliner System,Headliner,,,,150,1,,
Crew Mess,Miscellaneous Electronics & Accessories,"TV , LED 32""",,,,13,1,,
Crew Mess,Miscellaneous Electronics & Accessories,MISC ELECTRONICS AND ACCESSORIES,,,Solidworks,100,1,,
Crew Mess,Miscellaneous Finish Joinerwork Casings / Trim etc,Window Box,,,Solidworks,100,1,,
Crew Mess,Miscellaneous Finish Joinerwork Casings / Trim etc,Misc Trim,,,Solidworks,100,1,,
Crew Mess,Lighting,"3"" O.D. Downlight, LED, IP40, PHP",,,Guess,1.3,12,,"3"""
Crew Mess,Appliances,Refrigerator / Freezer,CS1360,,Manufacturer,215,1,,
Crew Mess,Appliances,"Dryer, Stackable, Single Phase",,,Guess,130,1,,
Crew Mess,Appliances,"Dryer, Stackable, Single Phase",,,Guess,130,1,,
Crew Mess,Appliances,Washing Machine,PW6066,,Manufacturer,240,1,,
Crew Mess,Appliances,Washing Machine,PW6067,,Manufacturer,240,1,,
Crew Mess,Appliances,"Microwave, Countertop,1.1 CUFT",,,Manufacturer,29,1,Stainless Steel,
Crew Stairs,Crew Stair Finish,Miscellaneous Electronics & Accessories,,,Solidworks,20,1,,
Crew Stairs,Crew Stair Finish,Stair,,,Solidworks,399,1,,
Crew Stairs,Crew Stair Finish,Handrail,,,Solidworks,25,1,Polished Stainless Steel,
Crew Stairs,Crew Stair Finish,Trim,,,Solidworks,35,1,,
Crew Stairs,Crew Stair Finish,Whisper Wall,,,Guess,10,1,,
Crew Stairs,Crew Stair Finish,Headliner,,,Guess,10,1,,
Guest Lower Foyer,Miscellaneous Electronics & Accessories,Miscellaneous Electronics & Accessories,,,Solidworks,20,1,,
Guest Lower Foyer,Miscellaneous Finish Joinerwork Casings / Trim etc,"TRIM, HEADLINER",,,Solidworks,5,1,,
Guest Lower Foyer,Floor & Wall Coverings,WHISPER WALL PERIMETER,,,Solidworks,50,1,,
Guest Lower Foyer,Floor & Wall Coverings,CARPET,,,Guess,2,50,,
Guest Lower Foyer,Headliner System,Headliner,,,Guess,25,1,,
Guest Lower Foyer,Headliner System,"Hangers, Overhead",,,Solidworks,14,1,,
Guest Stairs,Floor & Wall Coverings,Carpet,,,Solidworks,2,85,,
Guest Stairs,Interior Glass,Glass,,,Solidworks,25,1,,
Guest Stairs,Interior Glass,Glass,,,Solidworks,93,1,,
Guest Stairs,Interior Glass,Glass,,,Solidworks,68,1,,
Guest Stairs,Interior Glass,Glass,,,Solidworks,51,1,,
Guest Stairs,Miscellaneous Electronics & Accessories,Miscellaneous Electronics & Accessories,,,Solidworks,35,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,TRIM,,,Solidworks,40,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,TRIM,,,Solidworks,8,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,BRACKET,,,Solidworks,10,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,TRIM,,,Solidworks,8,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,"TRIM, STAIR",,,Solidworks,10,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,TRIM,,,Solidworks,8,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,DECK EDGE,,,Solidworks,33,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,TRIM,,,Solidworks,0.5,10,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,TRIM,,,Solidworks,18,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,HANDRAIL,,,Solidworks,21,1,Polished Stainless Steel,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,"PANEL, CURVED",,,Solidworks,47,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,DECK EDGE,,,Solidworks,11,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,"PANELS, CURVED",,,Solidworks,44,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,PANEL,,,Solidworks,4,1,,
Guest Stairs,Miscellaneous Finish Joinerwork Casings / Trim etc,UBLANKS,,,Solidworks,64,1,,
Guest Stairs,Stairwell Assemblies,NOSING,,,Solidworks,2,1,,
Guest Stairs,Stairwell Assemblies,STAIR,,,Solidworks,143,1,,
Guest Stairs,Stairwell Assemblies,STAIR,,,Solidworks,217,1,,
Guest Stairs,Stairwell Assemblies,HANDRAIL,,,Solidworks,19,1,Polished Stainless Steel,
Guest Stateroom #1 Port Forward,Furniture Assemblies,"Mattress, Twin, Guest SR Stbd Fwd.",TBD,,Guess,3,14.12,,
Guest Stateroom #1 Port Forward,Furniture Assemblies,"Mattress, Twin, Guest SR Stbd Fwd.",TBD,,Guess,3,14.12,,
Guest Stateroom #1 Port Forward,Furniture Assemblies,Upper & Lower Berths,Custom Built,,Solidworks,245,1,,
Guest Stateroom #1 Port Forward,Furniture Assemblies,Bookcase,,,Solidworks,49,1,,
Guest Stateroom #1 Port Forward,Furniture Assemblies,Dresser,,,Solidworks,122,1,,
Guest Stateroom #1 Port Forward,Furniture Assemblies,Warbrobe,,,Solidworks,120,1,,
Guest Stateroom #1 Port Forward,Floor & Wall Coverings,Whisper Wall Perimeter,,,Guess,30,1,,
Guest Stateroom #1 Port Forward,Floor & Wall Coverings,Carpet,,,Guess,2,63,,
Guest Stateroom #1 Port Forward,Floor & Wall Coverings,Framing,,,Solidworks,27.5,1,,
Guest Stateroom #1 Port Forward,Headliner System,Headliner,,,Guess,60,1,,
Guest Stateroom #1 Port Forward,Headliner System,"Hangers, Overhead",,,Solidworks,26,1,,
Guest Stateroom #1 Port Forward,Miscellaneous Electronics & Accessories,Miscellaneous Electronics & Accessories,,,Solidworks,75,1,,
Guest Stateroom #1 Port Forward,Miscellaneous Electronics & Accessories,"48"" Television, LED",UN48JS8500FXZA,,Guess,35,1,,
Guest Stateroom #1 Port Forward,Miscellaneous Electronics & Accessories,"Television Mount, Flat Wall 37-65"" VELCRO",,,Guess,10,1,,
Guest Stateroom #1 Port Forward,Miscellaneous Finish Joinerwork Casings / Trim etc,Window Box,,,Solidworks,185,1,,
Guest Stateroom #1 Port Forward,Miscellaneous Finish Joinerwork Casings / Trim etc,Misc Trim,,,Solidworks,110,1,,
Guest Stateroom #1 Port Forward,Lighting,"LIGHT, WALL MOUNT, READING, PHP",,,Guess,12,2,,
Guest Bathroom #1 Port Forward,"FRESH WATER SYSTEM, GUEST PORT FORWARD HD","SHOWER, PRE PLUMB, 3/4"" THERMOSTATIC, 2X CNTRL, RIGHT",,,Guess,15,1,,
Guest Bathroom #1 Port Forward,Plumbing Fixtures,Miscellaneous Shower Components,,,Guess,15,1,,
Guest Bathroom #1 Port Forward,Plumbing Fixtures,"Faucet, 3 Hole, Widespread",P24736-LV-AD,https://www.kallista.com/bathroom/faucets/sink-faucets/per-se-sink-faucet-tall-spout-lever-handles-p24736-lv-cp,Guess,6,1,Nickel Silver,
Guest Bathroom #1 Port Forward,Plumbing Fixtures,"SINK, UNDRMT, MAX 17W 12D 7H, PHP",,,Guess,25,1,,
Guest Bathroom #1 Port Forward,Plumbing Fixtures,"TOILET, LONG BOWL, BUILT-IN ADR VALVE, 24VDC,","""Bravo"" RFB-2",http://www.headhunterinc.com/product/bravo/,Guess,50,1,,
Guest Bathroom #1 Port Forward,Furniture Assemblies,Vanity,,,Solidworks,85,1,,
Guest Bathroom #1 Port Forward,Furniture Assemblies,Medicine Cabinet,,,Solidworks,58,1,,
Guest Bathroom #1 Port Forward,Furniture Assemblies,Countertop,,,Solidworks,85,1,,
Guest Bathroom #1 Port Forward,Furniture Assemblies,Linen Locker,,,Solidworks,103,1,,
Guest Bathroom #1 Port Forward,Shower Finish Assembly,Shower Lid,,,Solidworks,15,1,,
Guest Bathroom #1 Port Forward,Shower Finish Assembly,Shower Panel Assembly,,,Solidworks,129,1,,
Guest Bathroom #1 Port Forward,Shower Finish Assembly,"Glass, Shower",TBD,,Solidworks,70,1,,
Guest Bathroom #1 Port Forward,Floor & Wall Coverings,"Whisper Wall, Outboard",,,Guess,10,1,,
Guest Bathroom #1 Port Forward,Floor & Wall Coverings,"COVERING, FLOOR AND WALL",,,Solidworks,920,1,,
Guest Bathroom #1 Port Forward,Headliner System,Headliner,,,Guess,30,1,,
Guest Bathroom #1 Port Forward,Headliner System,"Hangers, Overhead",,,Solidworks,7,1,,
Guest Bathroom #1 Port Forward,Miscellaneous Electronics & Accessories,MISC ELECTRONICS AND ACCESSORIES,,,Solidworks,75,1,,
Guest Bathroom #1 Port Forward,Miscellaneous Finish Joinerwork Casings / Trim etc,Misc Trim,,,Solidworks,50,1,,
Guest Bathroom #1 Port Forward,Miscellaneous Finish Joinerwork Casings / Trim etc,WINDOW BOX,,,Solidworks,65,1,,
Guest Stateroom #2 Starboard Forward,Furniture Assemblies,Queen Sized Berth,Custom Built,,Solidworks,250,1,,
Guest Stateroom #2 Starboard Forward,Furniture Assemblies,Mattress,,,Guess,50,1,,
Guest Stateroom #2 Starboard Forward,Furniture Assemblies,Headboard,,,Solidworks,17,1,,
Guest Stateroom #2 Starboard Forward,Furniture Assemblies,Nightstand,Custom,,Solidworks,25,1,,
Guest Stateroom #2 Starboard Forward,Furniture Assemblies,Nightstand,Custom,,Solidworks,25,1,,
Guest Stateroom #2 Starboard Forward,Furniture Assemblies,Dresser,,,Solidworks,113,1,,
Guest Stateroom #2 Starboard Forward,Furniture Assemblies,Wardrobe,,,Solidworks,165,1,,
Guest Stateroom #2 Starboard Forward,Furniture Assemblies,Bookcase,,,Guess,50,1,,
Guest Stateroom #2 Starboard Forward,Floor & Wall Coverings,Whisper Wall Perimeter,,,Guess,30,1,,
Guest Stateroom #2 Starboard Forward,Floor & Wall Coverings,Carpet,,,Guess,2,63,,
Guest Stateroom #2 Starboard Forward,Floor & Wall Coverings,Framing,,,Solidworks,27.5,1,,
Guest Stateroom #2 Starboard Forward,Headliner System,Headliner,,,Guess,60,1,,
Guest Stateroom #2 Starboard Forward,Headliner System,"Hangers, Overhead",,,Solidworks,28,1,,
Guest Stateroom #2 Starboard Forward,Miscellaneous Electronics & Accessories,Miscellaneous Electronics & Accessories,,,Solidworks,75,1,,
Guest Stateroom #2 Starboard Forward,Miscellaneous Electronics & Accessories,"48"" Television, LED",UN48JS8500FXZA,,Guess,35,1,,
Guest Stateroom #2 Starboard Forward,Miscellaneous Electronics & Accessories,"Television Mount, Flat Wall 37-65"" VELCRO",,,Guess,10,1,,
Guest Stateroom #2 Starboard Forward,Miscellaneous Finish Joinerwork Casings / Trim etc,WINDOW BOX,,,Solidworks,76,1,,
Guest Stateroom #2 Starboard Forward,Miscellaneous Finish Joinerwork Casings / Trim etc,Misc Trim,,,Solidworks,110,1,,
Guest Bathroom #2 Stbd Forward,"FRESH WATER SYSTEM, GUEST Stbd FORWARD HD","SHOWER, PRE PLUMB, 3/4"" THERMOSTATIC, 2X CNTRL, RIGHT",,,Guess,15,1,,
Guest Bathroom #2 Stbd Forward,Plumbing Fixtures,Miscellaneous Shower Components,,,Guess,15,1,,
Guest Bathroom #2 Stbd Forward,Plumbing Fixtures,"Faucet, 3 Hole, Widespread",P24736-LV-AD,https://www.kallista.com/bathroom/faucets/sink-faucets/per-se-sink-faucet-tall-spout-lever-handles-p24736-lv-cp,Guess,6,1,Nickel Silver,
Guest Bathroom #2 Stbd Forward,Plumbing Fixtures,"SINK, UNDRMT, MAX 17W 12D 7H, PHP",,,Guess,25,1,,
Guest Bathroom #2 Stbd Forward,Plumbing Fixtures,"TOILET, LONG BOWL, BUILT-IN ADR VALVE, 24VDC,","""Bravo"" RFB-2",http://www.headhunterinc.com/product/bravo/,Guess,50,1,,
Guest Bathroom #2 Stbd Forward,Furniture Assemblies,Vanity,,,Solidworks,85,1,,
Guest Bathroom #2 Stbd Forward,Furniture Assemblies,Medicine Cabinet,,,Solidworks,58,1,,
Guest Bathroom #2 Stbd Forward,Furniture Assemblies,Countertop,,,Solidworks,85,1,,
Guest Bathroom #2 Stbd Forward,Furniture Assemblies,Linen Locker,,,Solidworks,103,1,,
Guest Bathroom #2 Stbd Forward,Shower Finish Assembly,Shower Lid,,,Solidworks,15,1,,
Guest Bathroom #2 Stbd Forward,Shower Finish Assembly,Shower Panel Assembly,,,Solidworks,129,1,,
Guest Bathroom #2 Stbd Forward,Shower Finish Assembly,"Glass, Shower",TBD,,Solidworks,70,1,,
Guest Bathroom #2 Stbd Forward,Floor & Wall Coverings,"Whisper Wall, Outboard",,,Guess,10,1,,
Guest Bathroom #2 Stbd Forward,Floor & Wall Coverings,"COVERING, FLOOR AND WALL",,,Solidworks,920,1,,
Guest Bathroom #2 Stbd Forward,Headliner System,Headliner,,,Guess,30,1,,
Guest Bathroom #2 Stbd Forward,Headliner System,"Hangers, Overhead",,,Solidworks,7,1,,
Guest Bathroom #2 Stbd Forward,Miscellaneous Electronics & Accessories,MISC ELECTRONICS AND ACCESSORIES,,,Solidworks,75,1,,
Guest Bathroom #2 Stbd Forward,Miscellaneous Finish Joinerwork Casings / Trim etc,Misc Trim,,,Solidworks,50,1,,
Guest Bathroom #2 Stbd Forward,Miscellaneous Finish Joinerwork Casings / Trim etc,WINDOW BOX,,,Solidworks,65,1,,
Guest Stateroom #3 Port Aft,Furniture Assemblies,"Mattress, Queen Sized, 10"" Thick, Innerspring",TBD,,Guess,3,25,,
Guest Stateroom #3 Port Aft,Furniture Assemblies,"Queen Sized Berth, Guest SR Port Aft",Custom Built,,Solidworks,250,1,,
Guest Stateroom #3 Port Aft,Furniture Assemblies,"Nightstand, Guest SR Port Aft",Custom,,Solidworks,25,1,,
Guest Stateroom #3 Port Aft,Furniture Assemblies,"Nightstand, Guest SR Port Aft",Custom,,Solidworks,25,1,,
Guest Stateroom #3 Port Aft,Furniture Assemblies,Dresser,,,Solidworks,118,1,,
Guest Stateroom #3 Port Aft,Furniture Assemblies,Headboard,TBD,,Solidworks,17,1,,
Guest Stateroom #3 Port Aft,Furniture Assemblies,Bookcase,,,Solidworks,49,1,,
Guest Stateroom #3 Port Aft,Furniture Assemblies,Wardrobe,,,Solidworks,165,1,,
Guest Stateroom #3 Port Aft,Floor & Wall Coverings,CARPET,,,Guess,2,75,,
Guest Stateroom #3 Port Aft,Floor & Wall Coverings,"Whisper Wall, Perimeter",,,Guess,75,1,,
Guest Stateroom #3 Port Aft,Headliner System,Headliner,,,Guess,70,1,,
Guest Stateroom #3 Port Aft,Headliner System,"Hangers, Overhead",,,Solidworks,32,1,,
Guest Stateroom #3 Port Aft,Miscellaneous Electronics & Accessories,MISC ELECTRONICS AND ACCESSORIES,,,Solidworks,75,1,,
Guest Stateroom #3 Port Aft,Miscellaneous Electronics & Accessories,"Television, LED 48"" SUHD TV",TBD,,Guess,35,1,,
Guest Stateroom #3 Port Aft,Miscellaneous Electronics & Accessories,"Television Mount, Flat Wall 37-65"" Velcro",TBD,,Guess,10,1,,
Guest Stateroom #3 Port Aft,Miscellaneous Finish Joinerwork Casings / Trim etc,Misc Trim,,,Solidworks,110,1,,
